text,rating,clean_text,text_length
The connection is iffy and the inconsistency of it is very annoying. Will be returning.,2.0,the connection is iffy and the inconsistency of it is very annoying will be returning,85
Stopped working after 2 months,2.0,stopped working after months,28
"Quality of the photos isn't too bad, but definitely not worth the price. The app you have to use for a viewfinder is absolutely horrible.",2.0,quality of the photos isnt too bad but definitely not worth the price the app you have to use for a viewfinder is absolutely horrible,133
The machined aluminum barrel of this stylus is nice (which is what probably makes the regular bamboo a good pick) but the cap/pen solution on this one is poor at best.  The cap is basically held on by tension from a pair of o-rings (i.e. it doesn't &#34;click&#34; on anything) and it comes loose very easily.,2.0,the machined aluminum barrel of this stylus is nice which is what probably makes the regular bamboo a good pick but the cappen solution on this one is poor at best the cap is basically held on by tension from a pair of orings ie it doesnt click on anything and it comes loose very easily,287
Great watch if you love for it to fall part and fall off of you. Which sucks if your active. The easy release pins are a fail. Wants to pop off all the time and it's really aggregating happened two or three weeks in and just keeps falling off.,2.0,great watch if you love for it to fall part and fall off of you which sucks if your active the easy release pins are a fail wants to pop off all the time and its really aggregating happened two or three weeks in and just keeps falling off,238
"looks decent, but the fit on the cover is poor, it doesn't lay truly flat over the screen and thusly, it looks like something bought at a discount store for $20. Love the same cover line on my iPhone, but this is a waste of money. it's a sad testament to our society when so many have come to accept second rate as good quality...it's more and more a Wal-Mart world.",2.0,looks decent but the fit on the cover is poor it doesnt lay truly flat over the screen and thusly it looks like something bought at a discount store for love the same cover line on my iphone but this is a waste of money its a sad testament to our society when so many have come to accept second rate as good qualityits more and more a walmart world,348
"By virtue if Amazon's mistake, I ended up with this tablet instead of the 176CX I actually ordered.  I had left this review for that tab, but since I know that' snot the one I got, I'll leave it here...<br /><br />I'm not entirely sure how many stars to rate this...<br /><br />The tablet itself.... I have last year's MeMo 7 inch and liked it well enough but it had some tweaks I disliked so I decided to upgrade since this one was a decent price.<br /><br />Someone must have been paying attention because they moved the speaker to the front. THANK YOU!! The sound is also a step up from the 2013 model. I always had issues with it being very low and hard to hear, but that doesn't seem to be a problem here. However... the design is not without its flaws... more on that later.<br /><br />The screen is also great. Very clear, nice play back. I haven't used it heavily at this point, but thus far I'm pleased with what I've seen.<br /><br />The size is slightly reduced. I have small hands and I can comfortably hold this in one hand.<br /><br />This is my third Asus tablet (The previously mentioned older MeMo and a Transformer tab which I also really like) and as with the others, there isn't a lot of bloatware or other BS here to deal with. Kudos to Asus for that. OS is fast, I haven't noticed any lag, even when watching, say you tube, They fixed the issue with the SD card placement on this one so it's not unmounting itself with the slightest bump, which was insanely annoying on the other one. Battery life is all right, tho nothing terribly impressive.<br /><br />Over all, I'm fairly pleased with the tablet itself.<br /><br />ETA:  After posting this review the tablet has stopped charging.  I have tried both my Kindle charger as well as two asus tablet chargers and it refuses to charge.  I will also note this came after a firmware update.  I don't know if that has anything to do with it.  However, seeing as how this is the wrong tablet (And cheaper than what I ordered) and now with the charging issues, it's going back.",2.0,by virtue if amazons mistake i ended up with this tablet instead of the cx i actually ordered i had left this review for that tab but since i know that snot the one i got ill leave it herebr br im not entirely sure how many stars to rate thisbr br the tablet itself i have last years memo inch and liked it well enough but it had some tweaks i disliked so i decided to upgrade since this one was a decent pricebr br someone must have been paying attention because they moved the speaker to the front thank you the sound is also a step up from the model i always had issues with it being very low and hard to hear but that doesnt seem to be a problem here however the design is not without its flaws more on that laterbr br the screen is also great very clear nice play back i havent used it heavily at this point but thus far im pleased with what ive seenbr br the size is slightly reduced i have small hands and i can comfortably hold this in one handbr br this is my third asus tablet the previously mentioned older memo and a transformer tab which i also really like and as with the others there isnt a lot of bloatware or other bs here to deal with kudos to asus for that os is fast i havent noticed any lag even when watching say you tube they fixed the issue with the sd card placement on this one so its not unmounting itself with the slightest bump which was insanely annoying on the other one battery life is all right tho nothing terribly impressivebr br over all im fairly pleased with the tablet itselfbr br eta after posting this review the tablet has stopped charging i have tried both my kindle charger as well as two asus tablet chargers and it refuses to charge i will also note this came after a firmware update i dont know if that has anything to do with it however seeing as how this is the wrong tablet and cheaper than what i ordered and now with the charging issues its going back,1903
Not as wonderful as the reviews sound. I was disappointed. All of the book itself is excellent quality wonderful pages and brightly colored.,2.0,not as wonderful as the reviews sound i was disappointed all of the book itself is excellent quality wonderful pages and brightly colored,137
"Pros: comfortable, good sound, decent battery life.<br /><br />Cons: regardless of what phone I use, when I use these headphones outside, they drop connection about every 5 to 10 minutes. I have to power them down and back on to reconnect. I have tested them with 4 different Android devices.. Same result everytime. If I use them indoors, I never lose connection. Totally defeated my purpose for purchasing them. If I exercise indoors, I use them, if I go outdoors I use my Zagg Bluetooth headset.",2.0,pros comfortable good sound decent battery lifebr br cons regardless of what phone i use when i use these headphones outside they drop connection about every to minutes i have to power them down and back on to reconnect i have tested them with different android devices same result everytime if i use them indoors i never lose connection totally defeated my purpose for purchasing them if i exercise indoors i use them if i go outdoors i use my zagg bluetooth headset,467
Not having very good luck with it detecting someone coming to the door. Get a message when they ring.,2.0,not having very good luck with it detecting someone coming to the door get a message when they ring,99
I gave up on screen protectors.  Every brand breaks.,2.0,i gave up on screen protectors every brand breaks,49
I went to another product line since this Exxact part was not holding charge very long but the other one I got was worse. UGH.... nothing is exxact in replacement for Dell Vostro lap tops it seems now.... Geeso I was hoping but not all wishes do come true. Charged up this one first but drains out quicker than the original part.  WHY but some companies like the other one I hope also guarantee their parts to replace. Hope it arrives fast since the laptop is in the office used a lot away from desks. UGH.,2.0,i went to another product line since this exxact part was not holding charge very long but the other one i got was worse ugh nothing is exxact in replacement for dell vostro lap tops it seems now geeso i was hoping but not all wishes do come true charged up this one first but drains out quicker than the original part why but some companies like the other one i hope also guarantee their parts to replace hope it arrives fast since the laptop is in the office used a lot away from desks ugh,491
"Installed drive. BIOS does not recognize there's even anything in the slot. Windows will allow the partitioning, but when I tried the Acronis cloning...BAM! Instant Blue Screen of Death! $75 in shipping and $35 for a new copy of Windows from the computer manufacturer later, I now have a really expensive M.2 that my computer doesn't recognize! I can store files in it, but that's it for the moment. Go for the Samsung EVO Plus.",2.0,installed drive bios does not recognize theres even anything in the slot windows will allow the partitioning but when i tried the acronis cloningbam instant blue screen of death in shipping and for a new copy of windows from the computer manufacturer later i now have a really expensive m that my computer doesnt recognize i can store files in it but thats it for the moment go for the samsung evo plus,402
"This laptop fan does not come with cables. It uses C usb cables. After buying my own separately, I tried to turn the fan on to no avail. I was very disappointed. I also have the two fan version of this product. The two fan version comes with it's own cable already attached. I would highly recommend you just get the two fan version of this product.",2.0,this laptop fan does not come with cables it uses c usb cables after buying my own separately i tried to turn the fan on to no avail i was very disappointed i also have the two fan version of this product the two fan version comes with its own cable already attached i would highly recommend you just get the two fan version of this product,340
It worked for awhile then began to run hot and just became dangerous to use.,2.0,it worked for awhile then began to run hot and just became dangerous to use,75
These could be a Great product if they only had better sticking. I had to remove there tape and replace it with 3M tape,2.0,these could be a great product if they only had better sticking i had to remove there tape and replace it with m tape,117
No Amazon payment plan on these....heck no I'll go with the Bose...,2.0,no amazon payment plan on theseheck no ill go with the bose,59
"Controller flew off his hand. Nothing broke, except the strap that was supposed to prevent the controller from flying out.",2.0,controller flew off his hand nothing broke except the strap that was supposed to prevent the controller from flying out,119
"I loved these the first two times i used them.  The third time, one side broke in that there is no electronic volume enhancement or sound cutoff on the left side.  I took excellent care of these.",2.0,i loved these the first two times i used them the third time one side broke in that there is no electronic volume enhancement or sound cutoff on the left side i took excellent care of these,189
"It is alright, does not fit well in my ears.",2.0,it is alright does not fit well in my ears,42
Good sound. Flimsy ear grips and bad mic. Mic picks up too much background noise.,2.0,good sound flimsy ear grips and bad mic mic picks up too much background noise,78
"EDIT: 4 months later it failed. I am past the Amazon return date so have contacted Pwr+ and am waiting to see how they respond. I am a fan of their products so am pretty disappointed. So back to using the original Dell adapter until this is sorted out.<br /><br />Edit: Sent back to Pwr+ at my cost ~$8. So this is making this a more expensive solution to having a second power adapter. They sent me another one, it works, for now.<br /><br />I first purchased a different brand that was cheaper and had some good reviews. It also had a right angle connector which I wanted. It worked for a couple of days then my Inspiron would not recognize it. I searched for Pwr+ as I have had several in the past for other computers and never had a problem. This has an indicator light which surprisingly the other one didn't. This is quite a bit bigger and heavier than the Dell adapter. That is ok for a base home unit, I carry the Dell adapter when I travel.",2.0,edit months later it failed i am past the amazon return date so have contacted pwr and am waiting to see how they respond i am a fan of their products so am pretty disappointed so back to using the original dell adapter until this is sorted outbr br edit sent back to pwr at my cost so this is making this a more expensive solution to having a second power adapter they sent me another one it works for nowbr br i first purchased a different brand that was cheaper and had some good reviews it also had a right angle connector which i wanted it worked for a couple of days then my inspiron would not recognize it i searched for pwr as i have had several in the past for other computers and never had a problem this has an indicator light which surprisingly the other one didnt this is quite a bit bigger and heavier than the dell adapter that is ok for a base home unit i carry the dell adapter when i travel,908
These have all stopped working after a few months of regular use! I love the length but wish they lasted longer!,2.0,these have all stopped working after a few months of regular use i love the length but wish they lasted longer,110
"The problem is dust. I tried everything. Washed my face and hands, wore a tight-fitting hat, and wore vinyl gloves. Still, when the protective back layer is peeled away, static electricity sucks dust out of the air, it seems. I lifted corners a few times and spotted away dust particles, but after about two lifts, the adhesive is no good. Never could get a perfect install. Is my house too dusty? It's not a pressurized ""clean room"" but I have no pets and dust does not coat the kitchen countertops, so...  Alignment is a lesser problem, as you can line it up by eye. The ""hinge"" method the company recommends isn't much good because the paper hinges provided lack sufficient adhesive to hold. You could use tape. The kit comes with two glass sheets of very good quality, but after two tries, the second even more careful than the first, I could not get a satisfactory result. Call it user incompetence if you will. My solution? Go to Verizon, buy their tempered glass protector for about $10 more and the guy will install it for you PERFECTLY. Is it worth $10 to get a perfect install? Was to me.",2.0,the problem is dust i tried everything washed my face and hands wore a tightfitting hat and wore vinyl gloves still when the protective back layer is peeled away static electricity sucks dust out of the air it seems i lifted corners a few times and spotted away dust particles but after about two lifts the adhesive is no good never could get a perfect install is my house too dusty its not a pressurized clean room but i have no pets and dust does not coat the kitchen countertops so alignment is a lesser problem as you can line it up by eye the hinge method the company recommends isnt much good because the paper hinges provided lack sufficient adhesive to hold you could use tape the kit comes with two glass sheets of very good quality but after two tries the second even more careful than the first i could not get a satisfactory result call it user incompetence if you will my solution go to verizon buy their tempered glass protector for about more and the guy will install it for you perfectly is it worth to get a perfect install was to me,1050
The pattern was printed crooked on this backdrop.,2.0,the pattern was printed crooked on this backdrop,48
"This controller just would not stay connected to my Switch. I made sure it was fully charged, unpaired and paired it repeatedly, but it would not stay connected and would stop working while in use. It does have a quality weight and feel similar to my OE Xbox 360 controller. Wish it had worked right. Had to return it and will be trying a different brand this time.",2.0,this controller just would not stay connected to my switch i made sure it was fully charged unpaired and paired it repeatedly but it would not stay connected and would stop working while in use it does have a quality weight and feel similar to my oe xbox controller wish it had worked right had to return it and will be trying a different brand this time,354
The sound is horrible and muffled. We are returning it.,2.0,the sound is horrible and muffled we are returning it,53
"I really tried to like these.. the audio quality while tuning into music and videos is pretty decent. It’s when you start using it for calls (which is 99% of my intended usage) that you see how lackluster the quality is.<br /><br />1. All voice calls are transmitted to a SINGLE earbud only. No, my earbuds are not broken and I scoured the internet for answers and… it is simply designed that way. I mean… seriously? I can’t think of any rationale as to how this make any sense.<br /><br />2. Again, the call quality on this is just utter trash. The mic can’t pick up what I’m trying to say but also provides a good acoustic of my environment (like a REVERSED noise cancelling feature).<br /><br />3. Bluetooth pairing is a nightmare.  If you’re connected to one device and manually connected it to another device, it won’t drop the first device to connect with the second device. You actually have to go to the Bluetooth setting of your first connected device and disconnect it to make another pair.<br /><br />4. Lack of substantial voice commands and prompts. No caller ID… it’s not a true handsfree wireless earbuds.<br /><br />If I were just to use this in the gym, it’s okay. It’s literally just okay; there’s no reason to pick these over a $50 pair of jlabs. With the call quality in perspective, it’s not even worth paying for these at all.",2.0,i really tried to like these the audio quality while tuning into music and videos is pretty decent its when you start using it for calls which is of my intended usage that you see how lackluster the quality isbr br all voice calls are transmitted to a single earbud only no my earbuds are not broken and i scoured the internet for answers and it is simply designed that way i mean seriously i cant think of any rationale as to how this make any sensebr br again the call quality on this is just utter trash the mic cant pick up what im trying to say but also provides a good acoustic of my environment like a reversed noise cancelling featurebr br bluetooth pairing is a nightmare if youre connected to one device and manually connected it to another device it wont drop the first device to connect with the second device you actually have to go to the bluetooth setting of your first connected device and disconnect it to make another pairbr br lack of substantial voice commands and prompts no caller id its not a true handsfree wireless earbudsbr br if i were just to use this in the gym its okay its literally just okay theres no reason to pick these over a pair of jlabs with the call quality in perspective its not even worth paying for these at all,1255
I personally did not care for this item.  Did not give off enough light for my macro photography so I returned item with no problems.,2.0,i personally did not care for this item did not give off enough light for my macro photography so i returned item with no problems,130
"I work in an office so I listen to these almost all day long, probably 6+ hours a day, in that time the battery will die within a couple weeks, but the battery doesn't just give out, it declines over time.  That leaves you with the bass working off and on, I literally have to tap one of the cups for it to kick back in until the battery fully dies.  It's a decent headset if you listen to it occasionally, but I wouldn't buy it if you're going to listen to it like I do, it's going to drain your wallet for batteries and it'll slowly erode your listening experience.  I know they make a wireless headset, and that may not have this problem since the bass probably uses the same battery as the headset itself, but that's $200 vs the $50 for this one - I'm not sure it's worth 4x the price.  Depends on how you use it, good luck.",2.0,i work in an office so i listen to these almost all day long probably hours a day in that time the battery will die within a couple weeks but the battery doesnt just give out it declines over time that leaves you with the bass working off and on i literally have to tap one of the cups for it to kick back in until the battery fully dies its a decent headset if you listen to it occasionally but i wouldnt buy it if youre going to listen to it like i do its going to drain your wallet for batteries and itll slowly erode your listening experience i know they make a wireless headset and that may not have this problem since the bass probably uses the same battery as the headset itself but thats vs the for this one im not sure its worth x the price depends on how you use it good luck,785
"Mfg. should have put a fan on this model. Puts out too much heat as it runs up to 60c +/- 1c and stays there. I have case fans that blow 20 CFM through and it still can't cool this VGA off. In addition, it sits right under my 8 core CPU and heats it up as well. Not Good !!! The graphics are fine, and I'm running two monitors. Just beware ... HEAT IS A PROBLEM with this GPU.",2.0,mfg should have put a fan on this model puts out too much heat as it runs up to c c and stays there i have case fans that blow cfm through and it still cant cool this vga off in addition it sits right under my core cpu and heats it up as well not good the graphics are fine and im running two monitors just beware heat is a problem with this gpu,345
the edges of table are peeling off.  The wheels lock up when you just roll it...it does not work functionally like it is designed for....do not recommend,2.0,the edges of table are peeling off the wheels lock up when you just roll itit does not work functionally like it is designed fordo not recommend,144
It does protect against drops and scratches but does nothing for the dirt and dust.,2.0,it does protect against drops and scratches but does nothing for the dirt and dust,82
"Purchased two of these SV3C PoE cameras. Today installed one<br />The good: The only good thing is that functionally it is exactly as described and video quality same as all other cheap cameras.<br />The bad: Vendor's web site looks like its from early 90's, totally useless. Setting up in Blue Iris had to experiment with RTSP feed path to get it work, vendor wasn't very helpful. The swivel mount is one of the worst I've seen - 3 setscrews, flimsy, will not hold.",2.0,purchased two of these svc poe cameras today installed onebr the good the only good thing is that functionally it is exactly as described and video quality same as all other cheap camerasbr the bad vendors web site looks like its from early s totally useless setting up in blue iris had to experiment with rtsp feed path to get it work vendor wasnt very helpful the swivel mount is one of the worst ive seen setscrews flimsy will not hold,438
"Product is a lot smaller than shown in photo. I was looking for something that could be used almost as a desk, this would need a desk to be set upon. Will be returning.",2.0,product is a lot smaller than shown in photo i was looking for something that could be used almost as a desk this would need a desk to be set upon will be returning,164
"Worked fine to power two devices for about 2 months, then one device started to be unresponsive after about 45 days, then both devices were unresponsive after 60 days. Inexpensive, but not worth the money for less than 2 months of function for what should be a simply reliable device.",2.0,worked fine to power two devices for about months then one device started to be unresponsive after about days then both devices were unresponsive after days inexpensive but not worth the money for less than months of function for what should be a simply reliable device,269
The case on this set broke soon after I received them.  They still work but I have the case taped together.,2.0,the case on this set broke soon after i received them they still work but i have the case taped together,104
"This mount is missing a pin that keeps Sony Action cameras from spinning when tightened onto the mount. As a result, when I took my action cam surfing for the first time, it unscrewed from the mount and thankfully was saved by the leash attached to my board. The Sony official surf mount has this pin that keeps the camera from rotating, and thus doesn't have this problem.",2.0,this mount is missing a pin that keeps sony action cameras from spinning when tightened onto the mount as a result when i took my action cam surfing for the first time it unscrewed from the mount and thankfully was saved by the leash attached to my board the sony official surf mount has this pin that keeps the camera from rotating and thus doesnt have this problem,366
"I have a problem with the way ALL surge protectors are designed. Why can't they add plates with holes on each end so we can screw them into or onto cabinets, under counters, etc.? I am disabled and cannot get down onto or up off the floor. I have to keep these on table tops so I can plug in the endless chargers necessitated by modern technology. Since tech companies can't be consistent in how they shape and size transformers (I use all Apple products, and they can't be consistent within their own company), we have to be creative to get even three plugs to fit into a six-outlet adapter. Then the stupid surge protector falls on the floor, and we have to fish it out from under and behind furniture, along with transformers/plugs that have all been pulled out and then do the whole jigsaw puzzle again. The third time a day this happens, I let loose some serious profanity about the people who design the surge protectors. WE NEED TO BE ABLE TO ATTACH THEM TO/UNDER COUNTERS SO THEY STAY WHERE WE NEED THEM. How difficult is that for these brain trusts to figure out? It makes me wonder if surge protectors are such a fire hazard on the whole that it's dangerous to attach them to structures, which means they are actually too dangerous to use. What's the story? Are surge protectors dangerous, or are their designers just stupid?",2.0,i have a problem with the way all surge protectors are designed why cant they add plates with holes on each end so we can screw them into or onto cabinets under counters etc i am disabled and cannot get down onto or up off the floor i have to keep these on table tops so i can plug in the endless chargers necessitated by modern technology since tech companies cant be consistent in how they shape and size transformers i use all apple products and they cant be consistent within their own company we have to be creative to get even three plugs to fit into a sixoutlet adapter then the stupid surge protector falls on the floor and we have to fish it out from under and behind furniture along with transformersplugs that have all been pulled out and then do the whole jigsaw puzzle again the third time a day this happens i let loose some serious profanity about the people who design the surge protectors we need to be able to attach them tounder counters so they stay where we need them how difficult is that for these brain trusts to figure out it makes me wonder if surge protectors are such a fire hazard on the whole that its dangerous to attach them to structures which means they are actually too dangerous to use whats the story are surge protectors dangerous or are their designers just stupid,1303
Did not fit the Inspiron listed in the ad. Had to send it back.,2.0,did not fit the inspiron listed in the ad had to send it back,61
"Cheaply made, wouldnt order again.",2.0,cheaply made wouldnt order again,32
"I've had this product for 2-3 years and the frustration drove me to buy a different product today. The backlight for the clock is so bright we have to cover it with a stack of books or it even keeps my husband awake- and he sleeps on the opposite side of our king bed. This interferes with the remote functioning. However, even with everything correctly positioned, as others have said, you rarely get the response you desire from the remote without several mistakes.<br /><br />Try to get the volume up and if you're not careful, it maxes easily, then goes automatically to the lowest level and vice versa. Try to get a replay and generally nothing happens for the first few presses and then it goes back too far. If you try to turn on the iPod, half the time the radio initializes instead, because the same button initializes everything, switching from one mode to the other with each press. The problem is that half the presses do nothing, so you are left cycling around, wondering what function, if any, will initialize next. AM reception is nil, so when it cycles there, loud buzzing commences,  and FM reception is poor.<br /><br />It's difficult to access the click wheel while in the dock, so you have to sit down next to the unit to do anything besides just the regular play all feature. Then when you do mess with the iPod, you are likely to dislodge it, resulting in having to attempt to program your choices more than once. Too bad you can't just select your choices, then insert into the dock, but no, not that easy.<br /><br />I found the learning curve and the annoyance of the quick rise of the alarm volume completely discouraging, so I use the alarm on my phone instead. The buttons on the unit itself must be pressed very firmly to work, and the labeling is difficult to read, so I have to sit down beside the unit and put on my reading glasses to figure out what does what. My nano is difficult to set correctly in the cradle and is easily dislodged, which has caused no end of frustration when things suddenly stop working.<br /><br />I had a couple of Memorex CD players which were poor quality and I should have learned my lesson. It does look sleek and the sound quality is not bad, so if you can handle the frustration you just may like it.",2.0,ive had this product for years and the frustration drove me to buy a different product today the backlight for the clock is so bright we have to cover it with a stack of books or it even keeps my husband awake and he sleeps on the opposite side of our king bed this interferes with the remote functioning however even with everything correctly positioned as others have said you rarely get the response you desire from the remote without several mistakesbr br try to get the volume up and if youre not careful it maxes easily then goes automatically to the lowest level and vice versa try to get a replay and generally nothing happens for the first few presses and then it goes back too far if you try to turn on the ipod half the time the radio initializes instead because the same button initializes everything switching from one mode to the other with each press the problem is that half the presses do nothing so you are left cycling around wondering what function if any will initialize next am reception is nil so when it cycles there loud buzzing commences and fm reception is poorbr br its difficult to access the click wheel while in the dock so you have to sit down next to the unit to do anything besides just the regular play all feature then when you do mess with the ipod you are likely to dislodge it resulting in having to attempt to program your choices more than once too bad you cant just select your choices then insert into the dock but no not that easybr br i found the learning curve and the annoyance of the quick rise of the alarm volume completely discouraging so i use the alarm on my phone instead the buttons on the unit itself must be pressed very firmly to work and the labeling is difficult to read so i have to sit down beside the unit and put on my reading glasses to figure out what does what my nano is difficult to set correctly in the cradle and is easily dislodged which has caused no end of frustration when things suddenly stop workingbr br i had a couple of memorex cd players which were poor quality and i should have learned my lesson it does look sleek and the sound quality is not bad so if you can handle the frustration you just may like it,2188
"The light stands are very weak and appear less durable. Even though the price is cheap,I took a chance anyway. I kept the lightbulbs and trashed everything else. Totally turned off on the name brand. It's the picture I kept looking at and saying maybe it is what it supposed to be...it's not. If your a beginner in photography you will get something out of this cause you don't know better,everybody else look the other way.",2.0,the light stands are very weak and appear less durable even though the price is cheapi took a chance anyway i kept the lightbulbs and trashed everything else totally turned off on the name brand its the picture i kept looking at and saying maybe it is what it supposed to beits not if your a beginner in photography you will get something out of this cause you dont know bettereverybody else look the other way,410
"This case is not at all what I was expecting based on the product description. The top comes right off of my airpods case, which negates the entire purpose of having it. The carabiner clip is also very weak.<br />The case looks relatively nice, but it's not at all worth the money.",2.0,this case is not at all what i was expecting based on the product description the top comes right off of my airpods case which negates the entire purpose of having it the carabiner clip is also very weakbr the case looks relatively nice but its not at all worth the money,271
My phone gets warm charging with these.,2.0,my phone gets warm charging with these,38
"Had these almost two months now, and based on other reviews, it looks like that’s about the longevity you can expect from these.  I use them every night to listen to podcasts while I fall asleep.<br /><br />I LOVE how they look and feel...the cord is plenty long, and the headband is cool and comfortable.  That being said, the sound volume has de erased drastically to the point where I can barely hear them at all.  The fabric has stretched and the headband slips now as well.<br /><br />It’s unfortunate that the speakers haven’t lasted.  Great idea, but a huge disappointment!",2.0,had these almost two months now and based on other reviews it looks like thats about the longevity you can expect from these i use them every night to listen to podcasts while i fall asleepbr br i love how they look and feelthe cord is plenty long and the headband is cool and comfortable that being said the sound volume has de erased drastically to the point where i can barely hear them at all the fabric has stretched and the headband slips now as wellbr br its unfortunate that the speakers havent lasted great idea but a huge disappointment,546
These earbuds feel so cheap! I had senso before and they weren't plastic. These feel like I got them from the dollar store. Im disappointed in the quality.,2.0,these earbuds feel so cheap i had senso before and they werent plastic these feel like i got them from the dollar store im disappointed in the quality,150
"Sorry, but that is pure junk. My old school antenna works 100% better. Wouldn’t purchase if my life depended on it. I should of known. Buyer Beware??",2.0,sorry but that is pure junk my old school antenna works better wouldnt purchase if my life depended on it i should of known buyer beware,136
"UPDATE February 2019:  The latest software update eliminated most of the problems with hijacking my hearing aids and linking with my iPhone is now more reliable.  Unfortunately, it is now virtually impossible to connect to my MacBookPro unless I do a hard reboot of both laptop and headphones.  That makes the Bose phones useless for videoconferencing, listening to music via laptop, or pretty much anything headphones are routinely used for.  It appears that the software engineering at Bose continues to be second rate, and if problems aren't fixed a year after the product was sold - I fear that they never will.  This is the last Bose product I will consider...<br /><br />UPDATE December 2018:  None of the problems from my original review have been addressed by Bose despite multiple app updates.  The implementation of Bluetooth connection on these phones is poor and unreliable; the associated app features are terrible and non-functional.  Lowered review from three to two stars now that it's clear Bose is unable or unwilling to fix the fundamental problems with these phones.<br /><br />If you rarely use Bluetooth or only connect to one device, you might be satisfied with these 'phones.  If you have no intention of using Alexa or Google Assistant, the fact that they don't work won't bother you.  Otherwise, you will be disappointed in a Bose product that doesn't work as advertised.<br /><br />Until this purchase, I've been a loyal Bose fan for decades and went out of my way to pay extra for Bose quality.  In the future, I will think very carefully before purchasing anything else from Bose...<br /><br />ORIGINAL REVIEW:<br />Wrote a glowing review immediately after buying these headphones, but this has turned out to one of the worst Bose purchases I ever made.  First the good news: the sound and hardware seem to be as excellent as the Bose reputation.  I had to switch to over-ear phones now that I wear hearing aids and decided to go all out and pay extra for the wireless features, including Alexa compatibility.<br /><br />Ten months later, it's clear that the wireless features are so flawed that they're useless with my iPhone 6.  Like many, I experience sound drop outs for no apparent reason, but the most annoying hassle is that these phones are unable to connect reliably unless you manually reinstall them almost every time.  For many months, they defaulted to my Bluetooth hearing aids no matter what so all I heard was tinny voice frequencies without any bass at all.  I emailed Bose support on all my issues but they never responded.<br /><br />I can link the phones to my iPhone, iPad, MacBook Pro and LG TV.  BUT, unless I manually turn off all but one option, these phones never synch after the initial connection.  Alexa control is a joke because it takes too long to find the app and carry out the option.  Google Assistant isn't much better but the software is clearly biased toward Google products so be forwarned.  I gave up on both after numerous trials and just manually open the app in my iPhone and manually change playlists or whatever else I need to do.  It's much faster and more reliable to use the wired connection, which works flawlessly, but defeats the purpose of buying the wireless capabilities.<br /><br />The connection seems a bit more stable after several iOS updates this year, but sometimes these phones become less stable after an update.  Don't tell me to skip the iOS 12 update: updates make my data more stable and my Apple devices more responsive.  Bose shouldn't advertise a product that's not functional with modern OS.<br /><br />Based on my experience and the lackluster Bose support, think twice before paying more for the Bluetooth versions of these phones.",2.0,update february the latest software update eliminated most of the problems with hijacking my hearing aids and linking with my iphone is now more reliable unfortunately it is now virtually impossible to connect to my macbookpro unless i do a hard reboot of both laptop and headphones that makes the bose phones useless for videoconferencing listening to music via laptop or pretty much anything headphones are routinely used for it appears that the software engineering at bose continues to be second rate and if problems arent fixed a year after the product was sold i fear that they never will this is the last bose product i will considerbr br update december none of the problems from my original review have been addressed by bose despite multiple app updates the implementation of bluetooth connection on these phones is poor and unreliable the associated app features are terrible and nonfunctional lowered review from three to two stars now that its clear bose is unable or unwilling to fix the fundamental problems with these phonesbr br if you rarely use bluetooth or only connect to one device you might be satisfied with these phones if you have no intention of using alexa or google assistant the fact that they dont work wont bother you otherwise you will be disappointed in a bose product that doesnt work as advertisedbr br until this purchase ive been a loyal bose fan for decades and went out of my way to pay extra for bose quality in the future i will think very carefully before purchasing anything else from bosebr br original reviewbr wrote a glowing review immediately after buying these headphones but this has turned out to one of the worst bose purchases i ever made first the good news the sound and hardware seem to be as excellent as the bose reputation i had to switch to overear phones now that i wear hearing aids and decided to go all out and pay extra for the wireless features including alexa compatibilitybr br ten months later its clear that the wireless features are so flawed that theyre useless with my iphone like many i experience sound drop outs for no apparent reason but the most annoying hassle is that these phones are unable to connect reliably unless you manually reinstall them almost every time for many months they defaulted to my bluetooth hearing aids no matter what so all i heard was tinny voice frequencies without any bass at all i emailed bose support on all my issues but they never respondedbr br i can link the phones to my iphone ipad macbook pro and lg tv but unless i manually turn off all but one option these phones never synch after the initial connection alexa control is a joke because it takes too long to find the app and carry out the option google assistant isnt much better but the software is clearly biased toward google products so be forwarned i gave up on both after numerous trials and just manually open the app in my iphone and manually change playlists or whatever else i need to do its much faster and more reliable to use the wired connection which works flawlessly but defeats the purpose of buying the wireless capabilitiesbr br the connection seems a bit more stable after several ios updates this year but sometimes these phones become less stable after an update dont tell me to skip the ios update updates make my data more stable and my apple devices more responsive bose shouldnt advertise a product thats not functional with modern osbr br based on my experience and the lackluster bose support think twice before paying more for the bluetooth versions of these phones,3563
"The charger itself is good. However, the batteries do not hold charges. Tried it few times, same conditions.",2.0,the charger itself is good however the batteries do not hold charges tried it few times same conditions,103
"I've downgraded this to  2 stars because after only 3¹/₂ yrs the screen burnt out. I know it's not a 'top end' product, but electronics should last a helluva lot longer in this day &age.",2.0,ive downgraded this to stars because after only yrs the screen burnt out i know its not a top end product but electronics should last a helluva lot longer in this day age,170
