text,rating,clean_text,text_length
"This is a very nice Blu-ray player.  There are a lot of choices out there.  I chose this model as it's compatible with Amazons list of electronics that can be used to view Amazons library (which there are thousands of free movies and tv shows to watch).  The price was really good compared to other models.  I also like it because it said that it was Wi-Fi ready.  Well.... this was really misleading as its really not.  I got it and was so excited to hook it up and well.... not Internet.  After calling Tech support, they said that I had 2 choices... 1.  Hard wire the router into the player (can't do it... it's located in a different room) or the 2nd option was to purchase the Panasonic DY-WL10 Wireless LAN Adapter for an additional $60.00 [[ASIN:B003960G1U Panasonic DY-WL10 Wireless LAN Adapter for select Panasonic Viera HDTVs and Blu-ray Disc Players]].  Unfortunately, I had to purchase the adapter... it was an additional sixty dollars I didn't plan on spending and I didn't read that in any of the other reviews.<br />So, I got the adapter and everything is cool.  The setup was super easy.  I have Amazon movies and Pandora Radio... my two favorites.  Oh, did I mention that as for the Blu-ray player.... movies look awesome!<br />I would give it 5 stars except for the fact that it isn't Internet ready... unless your router is right next to your player.  Misleading.",4.0,this is a very nice bluray player there are a lot of choices out there i chose this model as its compatible with amazons list of electronics that can be used to view amazons library which there are thousands of free movies and tv shows to watch the price was really good compared to other models i also like it because it said that it was wifi ready well this was really misleading as its really not i got it and was so excited to hook it up and well not internet after calling tech support they said that i had choices hard wire the router into the player cant do it its located in a different room or the nd option was to purchase the panasonic dywl wireless lan adapter for an additional asinbgu panasonic dywl wireless lan adapter for select panasonic viera hdtvs and bluray disc players unfortunately i had to purchase the adapter it was an additional sixty dollars i didnt plan on spending and i didnt read that in any of the other reviewsbr so i got the adapter and everything is cool the setup was super easy i have amazon movies and pandora radio my two favorites oh did i mention that as for the bluray player movies look awesomebr i would give it stars except for the fact that it isnt internet ready unless your router is right next to your player misleading,1270
As described.,4.0,as described,12
Great easy setup.  Works better than my old roku.  Just needs a way to filter prim only and it would be five stars.,4.0,great easy setup works better than my old roku just needs a way to filter prim only and it would be five stars,110
"This is a work of art, and the epitome of what a gaming pad should be.  I can use the thumbstick as WASD movements while I quickly tap on whatever buttons I need.  Its very comfortable and I can play on it for up to 12 hours at a time without any discomfort.  The software is very slick and easy to use, and you can setup macros real easily.<br /><br />That being said, I do have several slight complaints about this device:<br /><br />I have tiny hands and so I can only reach the bottom 2 rows of keys, but I knew this before I bought it.  Its the best option as I already have the comparable logitech g13 and that is even bigger.<br /><br />Another thing is that the thumbstick is kinda slick, so if your thumbs sweat, you'll be slipping.  Just a slight annoyance as I can grip most of the time.",4.0,this is a work of art and the epitome of what a gaming pad should be i can use the thumbstick as wasd movements while i quickly tap on whatever buttons i need its very comfortable and i can play on it for up to hours at a time without any discomfort the software is very slick and easy to use and you can setup macros real easilybr br that being said i do have several slight complaints about this devicebr br i have tiny hands and so i can only reach the bottom rows of keys but i knew this before i bought it its the best option as i already have the comparable logitech g and that is even biggerbr br another thing is that the thumbstick is kinda slick so if your thumbs sweat youll be slipping just a slight annoyance as i can grip most of the time,752
IT HAS BEEN MONTHS NOW AND ITS WORKING FINE I GAVE IT 4 BECAUSE I HAVENT DROPPED IT YET I DONT REALLY BELIEVE IS THIS SHOCKPROOF THING BUT I AM TRYING TO STILL NOT DROP IT BUT I HOPE WHEN I DO ITS FINE AND I WILL COME AND GIVE AN UPDATE,4.0,it has been months now and its working fine i gave it because i havent dropped it yet i dont really believe is this shockproof thing but i am trying to still not drop it but i hope when i do its fine and i will come and give an update,234
"I like this item a lot, if you get one that isn't broken. Mine had a broken close latch. I have been waiting for someone to make something like this for years, most of the others are not made to latch shut. This is a great item but treat it carefully, the quality of plastic isn't great.",4.0,i like this item a lot if you get one that isnt broken mine had a broken close latch i have been waiting for someone to make something like this for years most of the others are not made to latch shut this is a great item but treat it carefully the quality of plastic isnt great,278
"Gikfun 9v Battery Holder with ON/Off , The battery insert should have a leaver to connect 9v battery thermal clips!  I used a popsicle stick!",4.0,gikfun v battery holder with onoff the battery insert should have a leaver to connect v battery thermal clips i used a popsicle stick,133
"For the record: I hate this trend in mobile phones to push us away from a standard 3.5mm jack. I tried to hold onto a phone that had one for as long as I could, but when my Galaxy S10 had to go, I needed an adapter. I love using my high end studio IEMs for music instead of bluetooth or cheap USB-C headphones, and sometimes if my bluetooth earpiece isn't charged, I want to grab my laptop headphones with their in-line mic to do handsfree calls.<br />Well, I'm happy to say at least I can use this for music with my IEMs and other wired headphones. But I think the jack might be TRS and not TRRS. That means it is missing the extra pin to support the microphone if your headphones have one.<br />In a nutshell, this will turn a pair of regular stereo (no mic) headphones into a USBC compatible one, but it still isn't as good as a native 3.5mm jack. The real ones used to detect if there was a mic pin attached and give you the ability to use your headphone mic, or use the phone's mic if there wasn't the extra pin. This just defaults to no pin.",4.0,for the record i hate this trend in mobile phones to push us away from a standard mm jack i tried to hold onto a phone that had one for as long as i could but when my galaxy s had to go i needed an adapter i love using my high end studio iems for music instead of bluetooth or cheap usbc headphones and sometimes if my bluetooth earpiece isnt charged i want to grab my laptop headphones with their inline mic to do handsfree callsbr well im happy to say at least i can use this for music with my iems and other wired headphones but i think the jack might be trs and not trrs that means it is missing the extra pin to support the microphone if your headphones have onebr in a nutshell this will turn a pair of regular stereo no mic headphones into a usbc compatible one but it still isnt as good as a native mm jack the real ones used to detect if there was a mic pin attached and give you the ability to use your headphone mic or use the phones mic if there wasnt the extra pin this just defaults to no pin,1006
"As we got this in a four pack, everyone in the family who had devices with screens immediately got one to put to use. Everyone agreed that this screen cleaner did an excellent job on small screens, like phones and tablets. I found that it wasn't as good on larger screens though. On 1920x1080 full size desktop screens, the cleaner was more awkward to use and  was more prone to streaking and such. One nice thing though is that the spray had no chemical smell. In fact, it didn't have any discernible odor at all. Our techie teen figured out how to get the bottle out so it can be refilled when necessary. I did have a little trouble figuring out how the stand work and I wondered why a screen cleaner needed an attached stand. As it turns out, I'm glad it has one. It works very nicely for my 10"" tablet. The family consensus was to give this product a 4 star rating because it worked so well on small screens and because the stand actually turned out to be useful. The fact that it was less effective on larger screens and that it is a bit pricey are the reasons it didn't get a full 5 stars. Our family liked this screen cleaner. It just didn't quite make it to the top rating.",4.0,as we got this in a four pack everyone in the family who had devices with screens immediately got one to put to use everyone agreed that this screen cleaner did an excellent job on small screens like phones and tablets i found that it wasnt as good on larger screens though on x full size desktop screens the cleaner was more awkward to use and was more prone to streaking and such one nice thing though is that the spray had no chemical smell in fact it didnt have any discernible odor at all our techie teen figured out how to get the bottle out so it can be refilled when necessary i did have a little trouble figuring out how the stand work and i wondered why a screen cleaner needed an attached stand as it turns out im glad it has one it works very nicely for my tablet the family consensus was to give this product a star rating because it worked so well on small screens and because the stand actually turned out to be useful the fact that it was less effective on larger screens and that it is a bit pricey are the reasons it didnt get a full stars our family liked this screen cleaner it just didnt quite make it to the top rating,1140
"The design is good and the materials used are high quality.  Sized for tablets, too small for a laptop and too big for a phone. The stand is made from a solid metal and the height can be adjusted with a provided Allen wrench. The base where tablet rests have four rubber/silicone stoppers to minimize slippage and can be titled to a desired angle. The metal stand is light to carry, but it does have enough weight to keep the tablet stationary.",4.0,the design is good and the materials used are high quality sized for tablets too small for a laptop and too big for a phone the stand is made from a solid metal and the height can be adjusted with a provided allen wrench the base where tablet rests have four rubbersilicone stoppers to minimize slippage and can be titled to a desired angle the metal stand is light to carry but it does have enough weight to keep the tablet stationary,435
"I have been using the Powerline starter when I do Zoom classes in my basement, which is nowhere near my router.  It has been working well for several weeks.  Today, the signal wasn't quite as good.  My picture froze for a little while but then seemed to resolve and it didn't happen again.<br />I would say that it improves the quality and would recommend.",4.0,i have been using the powerline starter when i do zoom classes in my basement which is nowhere near my router it has been working well for several weeks today the signal wasnt quite as good my picture froze for a little while but then seemed to resolve and it didnt happen againbr i would say that it improves the quality and would recommend,341
"Great quality cords, length is as described, only issue is these things are pretty stiff. Don't have a lot of give like other braided wires I've purchased in the past, but hopefully it'll work itself out a bit.",4.0,great quality cords length is as described only issue is these things are pretty stiff dont have a lot of give like other braided wires ive purchased in the past but hopefully itll work itself out a bit,202
"It works, screen is very clear, good price, so far no charging or battery problems.",4.0,it works screen is very clear good price so far no charging or battery problems,79
"ear pads are a bit too small for my ears, otherwise very satisfied.",4.0,ear pads are a bit too small for my ears otherwise very satisfied,65
"I purchased this because my new TiVo in the living room could not connect reliably with my older TiVo in the back bedroom (about 60 feet away through several walls/doors).<br /><br />The CD-guided setup did not work for me. It never detected the extender, but it only took a couple minutes to find the alternate setup in the included User Guide on the CD. I have a rather simple configuration, so it was no problem to enter the necessary information and I was done.<br /><br />I plugged in the extender in the back bedroom, connected my TiVo to it and voila! They might as well be in the same room now.<br /><br />I would definitely recommend this to others.",4.0,i purchased this because my new tivo in the living room could not connect reliably with my older tivo in the back bedroom about feet away through several wallsdoorsbr br the cdguided setup did not work for me it never detected the extender but it only took a couple minutes to find the alternate setup in the included user guide on the cd i have a rather simple configuration so it was no problem to enter the necessary information and i was donebr br i plugged in the extender in the back bedroom connected my tivo to it and voila they might as well be in the same room nowbr br i would definitely recommend this to others,623
"Look, I want to love this product, but for some reason its super laggy on bluetooth on my computer. However, it does NOT come with a bolt receiver, and does not work with a unifying receiver.",4.0,look i want to love this product but for some reason its super laggy on bluetooth on my computer however it does not come with a bolt receiver and does not work with a unifying receiver,185
Great,4.0,great,5
"Didn't have a chance to see difference in A/V since I hooked all my new stuff up at same time. I do now that it does good job protecting. Haven't had any probs with storms ruining my equip(like in past!!!) I think this one is worth every penny and you could spend a lot more pennies for bigger, but not better.",4.0,didnt have a chance to see difference in av since i hooked all my new stuff up at same time i do now that it does good job protecting havent had any probs with storms ruining my equiplike in past i think this one is worth every penny and you could spend a lot more pennies for bigger but not better,298
"This is a standard, run of the mill USB external drive. It's compact (measures about 3 inches wide, 5 inches long and roughly one-half inch thick). It's powered by the USB port, and includes a short (8 inch) cable. It's a nice-looking device - glossy black, and feels substantial.<br /><br />The biggest difference I've seen is that it does not come loaded with any software. That's a huge plus in my book - I returned a Toshiba drive since it really put up a fight when I tried to bypass loading its software. My usual brand (Seagate) is nicer in that it allows you to bypass the software install, but the Maxell approach is the best: don't have any to begin with! The software that comes with these drives is, at best, superfluous. At worse, it is a source of interference/conflict with other software. So Maxell gets a big thumbs up for taking the no software approach.<br /><br />Speed is decent. I didn't notice any measurable difference between it and a similar Seagate drive.<br /><br />My dislikes are the short cord. While it may be fine for a laptop, it's cumbersome for a desktop. A 12 to 18 inch cord would have been welcomed.<br /><br />My concern is regarding support. Although I had zero problems installing and using this, I went to the Maxell site to see how their support was. I couldn't even find this product listed - they have a lot of products, but no category for external hard drives. A search of the model number on their site produced no hits.<br /><br />I imagine this is a new market for Maxell, and they are putting their name on a drive produced by someone else (total guess on my part). In any case, not even having the product listed on their website is concerning to me should I have the need for support in the future.<br /><br />[UPDATE DEC 2011: Hard drives are now listed on the support section of the Maxell site, so support may no longer be an issue of concern.]<br /><br />But, other than the short cord, I've had no problems and would certainly recommend this to anyone who wants to avoid fighting with their external drive when it insists on loading unnecessary software.",4.0,this is a standard run of the mill usb external drive its compact measures about inches wide inches long and roughly onehalf inch thick its powered by the usb port and includes a short inch cable its a nicelooking device glossy black and feels substantialbr br the biggest difference ive seen is that it does not come loaded with any software thats a huge plus in my book i returned a toshiba drive since it really put up a fight when i tried to bypass loading its software my usual brand seagate is nicer in that it allows you to bypass the software install but the maxell approach is the best dont have any to begin with the software that comes with these drives is at best superfluous at worse it is a source of interferenceconflict with other software so maxell gets a big thumbs up for taking the no software approachbr br speed is decent i didnt notice any measurable difference between it and a similar seagate drivebr br my dislikes are the short cord while it may be fine for a laptop its cumbersome for a desktop a to inch cord would have been welcomedbr br my concern is regarding support although i had zero problems installing and using this i went to the maxell site to see how their support was i couldnt even find this product listed they have a lot of products but no category for external hard drives a search of the model number on their site produced no hitsbr br i imagine this is a new market for maxell and they are putting their name on a drive produced by someone else total guess on my part in any case not even having the product listed on their website is concerning to me should i have the need for support in the futurebr br update dec hard drives are now listed on the support section of the maxell site so support may no longer be an issue of concernbr br but other than the short cord ive had no problems and would certainly recommend this to anyone who wants to avoid fighting with their external drive when it insists on loading unnecessary software,1984
Nice case.  Well made; handsome enough with brushed-metal hardware. Black metal zipper.  Good padding including sides and bottom.  Water-resistant.  I love the external pockets for easy slide-in/out for my newspaper. :)  It doesn't come with a shoulder strap but I don't use those anyway. I'm happy with it.  I'll be using it for my light box but this is constructed well enough to take weight.,4.0,nice case well made handsome enough with brushedmetal hardware black metal zipper good padding including sides and bottom waterresistant i love the external pockets for easy slideinout for my newspaper it doesnt come with a shoulder strap but i dont use those anyway im happy with it ill be using it for my light box but this is constructed well enough to take weight,367
"I purchased this to copy old VHS tapes to DVDs. It was easy to setup and operate. If your VHS tapes are all 2 hr SP (Standard Play) you should have no problems. I was able to successfully copy over 50 VHS tapes that were 20+ years old. At the recommendation of others, I used these DVD-R disk without a single issue.<br />[[ASIN:B007BL1R9O CMC Pro - Powered by TY Technology Premium Blank DVD - 8x 4.7GB DVD-R Silver Thermal in Cake Box - 100 Pack]]<br /><br />I did run into problems when changing the recording mode from SP to LP and SP to EP. The resulting DVDs ended up with a distorted aspect ratio (which is why I'm deducting 1 star). I ended up recording the 2+ hr VHS tapes onto multiple DVDs.<br /><br />I was only able to eject VHS tapes using the remote by hitting the VCR button followed by the eject button. Doing the same on the recorder would only open/close the DVD tray.<br /><br />Another minor problem that I encountered was with a tape that had a copy-once broadcast program (some movie) on it that had been recorded over with family events. The family events were taped over multiple days and had a few seconds of the copy-once movie in between. The Funai Recorded would stop dubbing any time the copy protected scenes were detected. This was a minor annoyance that I thankfully only had to deal with twice.<br /><br />The only other issue I had was with a couple VHS tapes that were recorded in Hi-Fi stereo. When playing these tapes there was no sound coming through the TV. If this happens, you need to<br />1. Have the VHS tape playing then<br />2. Press the DVD button on the remote then<br />3. Press the Audio button on the remote to change the sound to MONO. You should hear sound now.<br />Now you can stop the VHS tape and rewind it, then start the dubbing process. The sound will now be recorded on the DVD. Note that the Funai Recorded will not remember this setting. The next time you put in a VHS tape you will need to repeat these steps if necessary.<br /><br />Steps Required to Copy a VHS Tape to DVD (assuming VHS is 2 hrs long)<br />1. Insert VHS tape and a blank DVD-R disk. The order does not matter.<br />2. Play the VHS tape to check for audio. Stop or pause the tape a few seconds before the point you want to record.<br />3. Press the red D.Dubbing button on the remote to start the VHS to DVD copy process.<br />4. Press the Stop button when you are done recording or wait for the Funai Recorded to automatically stop. Every time you start and stop the dubbing process you create a separate title menu on the DVD. This is nice if you have the patience to separate out different events recorded on the same VHS tape.<br />5. (Optional) After dubbing, press Setup on the remote and give your DVD a title then press the Return button twice to get out of the Setup.<br />6. Go to Setup again and Finalize your DVD. After finalizing you can eject the DVD and VHS tape.",4.0,i purchased this to copy old vhs tapes to dvds it was easy to setup and operate if your vhs tapes are all hr sp standard play you should have no problems i was able to successfully copy over vhs tapes that were years old at the recommendation of others i used these dvdr disk without a single issuebr asinbblro cmc pro powered by ty technology premium blank dvd x gb dvdr silver thermal in cake box packbr br i did run into problems when changing the recording mode from sp to lp and sp to ep the resulting dvds ended up with a distorted aspect ratio which is why im deducting star i ended up recording the hr vhs tapes onto multiple dvdsbr br i was only able to eject vhs tapes using the remote by hitting the vcr button followed by the eject button doing the same on the recorder would only openclose the dvd traybr br another minor problem that i encountered was with a tape that had a copyonce broadcast program some movie on it that had been recorded over with family events the family events were taped over multiple days and had a few seconds of the copyonce movie in between the funai recorded would stop dubbing any time the copy protected scenes were detected this was a minor annoyance that i thankfully only had to deal with twicebr br the only other issue i had was with a couple vhs tapes that were recorded in hifi stereo when playing these tapes there was no sound coming through the tv if this happens you need tobr have the vhs tape playing thenbr press the dvd button on the remote thenbr press the audio button on the remote to change the sound to mono you should hear sound nowbr now you can stop the vhs tape and rewind it then start the dubbing process the sound will now be recorded on the dvd note that the funai recorded will not remember this setting the next time you put in a vhs tape you will need to repeat these steps if necessarybr br steps required to copy a vhs tape to dvd assuming vhs is hrs longbr insert vhs tape and a blank dvdr disk the order does not matterbr play the vhs tape to check for audio stop or pause the tape a few seconds before the point you want to recordbr press the red ddubbing button on the remote to start the vhs to dvd copy processbr press the stop button when you are done recording or wait for the funai recorded to automatically stop every time you start and stop the dubbing process you create a separate title menu on the dvd this is nice if you have the patience to separate out different events recorded on the same vhs tapebr optional after dubbing press setup on the remote and give your dvd a title then press the return button twice to get out of the setupbr go to setup again and finalize your dvd after finalizing you can eject the dvd and vhs tape,2724
Good picture. Needed some help setting up and the customer service was great.,4.0,good picture needed some help setting up and the customer service was great,75
Tight fit but works,4.0,tight fit but works,19
just what everyone should have,4.0,just what everyone should have,30
"I got this system to keep an eye on my carport, shop, and front porch, and have been very happy with it so far. The 8 channel system came with 4 cameras but I'm only using 3 for now, pending decision on location of the 4th.<br />The POE system was ultra simple & straightforward to install. Configuration was also easy, in spite of the poorly written and outdated instructions. The PDF QR image directs to an outdated app, but the QR on the DVR points to the correct one. I had difficulty getting the cameras to show up on their app. An email to customer service ultimately got me up & running, but only after the usual back-and-forth with multiple customer support personnel. The 2nd person that responded to my email acted like they had not even bothered to read my initial email, giving me ""help"" that was not applicable to my issue. This is when I found out about the outdated app. Once the correct one was installed, it was working except for 1 camera, which was working on the DVR display. They sent me a link to a firmware update, which took care of the issue. There is a button on the DVR setup menu that is supposed to check for an update. I had clicked this button a couple times over the course of setup & just general messing around, but it always reported that there was no update available, and I was running the current version. Apparently this feature does not work properly. I am initially giving 5-stars for motion detection, although I've yet to fine-tune it. The night vision lights attract bugs, moths, etc. so there is more perceived activity to the system. It doesn't seem like it would be possible to filter out this type of motion detection, so it is what it is. I do not currently have my system set up with email notifications.<br /><br />PROS:<br />Very easy & straightforward installation & hook up<br />Moderately easy device configuration<br />Price/Value<br />Overall quality<br />Very good night vision, for my application<br /><br />CONS:<br />Tech support is very responsive, but sometimes their responses are useless & time-wasting<br />The mobile app is functional, but seems buggy at best, and short on features<br /><br />Overall I am very happy with this system, and would definitely recommend and purchase again.",4.0,i got this system to keep an eye on my carport shop and front porch and have been very happy with it so far the channel system came with cameras but im only using for now pending decision on location of the thbr the poe system was ultra simple straightforward to install configuration was also easy in spite of the poorly written and outdated instructions the pdf qr image directs to an outdated app but the qr on the dvr points to the correct one i had difficulty getting the cameras to show up on their app an email to customer service ultimately got me up running but only after the usual backandforth with multiple customer support personnel the nd person that responded to my email acted like they had not even bothered to read my initial email giving me help that was not applicable to my issue this is when i found out about the outdated app once the correct one was installed it was working except for camera which was working on the dvr display they sent me a link to a firmware update which took care of the issue there is a button on the dvr setup menu that is supposed to check for an update i had clicked this button a couple times over the course of setup just general messing around but it always reported that there was no update available and i was running the current version apparently this feature does not work properly i am initially giving stars for motion detection although ive yet to finetune it the night vision lights attract bugs moths etc so there is more perceived activity to the system it doesnt seem like it would be possible to filter out this type of motion detection so it is what it is i do not currently have my system set up with email notificationsbr br prosbr very easy straightforward installation hook upbr moderately easy device configurationbr pricevaluebr overall qualitybr very good night vision for my applicationbr br consbr tech support is very responsive but sometimes their responses are useless timewastingbr the mobile app is functional but seems buggy at best and short on featuresbr br overall i am very happy with this system and would definitely recommend and purchase again,2133
"It makes a good bed or door alarm. It doesn’t take much pressure to trigger it so we can’t use it for our original plan.(know when dad stands up from his chair) He triggers it just sitting there.<br />However, it works so well we are going to keep it. I can think of many other times it will come in handy. Door alarm at the front door, dog alarm when she need to go out, keep kids out of my room when company comes, all kinds of stuff.<br />It was a good product at a good price. The chime is loud enough to hear in the other room and the alarm setting is really loud and screaming which is just what you need in an alarm",4.0,it makes a good bed or door alarm it doesnt take much pressure to trigger it so we cant use it for our original planknow when dad stands up from his chair he triggers it just sitting therebr however it works so well we are going to keep it i can think of many other times it will come in handy door alarm at the front door dog alarm when she need to go out keep kids out of my room when company comes all kinds of stuffbr it was a good product at a good price the chime is loud enough to hear in the other room and the alarm setting is really loud and screaming which is just what you need in an alarm,601
Item arrived on time. Bought the cable to connect to a router in another room. Thus far the cable has performed adequately.,4.0,item arrived on time bought the cable to connect to a router in another room thus far the cable has performed adequately,120
"Tried to fit in a OMD EM5 plus a Panny Leica 25mmF1.4 len and I can't. However, I can fit in my old Nex 5 with the 18-55 kit lens. Quality is ok.",4.0,tried to fit in a omd em plus a panny leica mmf len and i cant however i can fit in my old nex with the kit lens quality is ok,126
I have had it now for over a half year and I am beginning to have issues with the top of the case pulling off while it is hooked to my belt. I saw that this happened with others as well. It is not enough for me to disavow it as an option but sure wish the manufacturer could figure out a way to overcome this flaw.,4.0,i have had it now for over a half year and i am beginning to have issues with the top of the case pulling off while it is hooked to my belt i saw that this happened with others as well it is not enough for me to disavow it as an option but sure wish the manufacturer could figure out a way to overcome this flaw,311
Lasted a year in normal wear and tear usage in a car. Not bad.,4.0,lasted a year in normal wear and tear usage in a car not bad,60
"I love these headphones for late night television watching while my husband is asleep.<br />I can walk around and even leave the room while wearing them. This is the third pair of<br />headphones that I've owned now, although the others were more expensive. Both of the others developed sound problems and ""stretched out"", making it difficult to keep them on my head! This time I decided to buy an inexpensive, used (refurbished) pair, with the idea in mind that if I have the same problem with these, I'll just toss them out and buy another pair!",4.0,i love these headphones for late night television watching while my husband is asleepbr i can walk around and even leave the room while wearing them this is the third pair ofbr headphones that ive owned now although the others were more expensive both of the others developed sound problems and stretched out making it difficult to keep them on my head this time i decided to buy an inexpensive used refurbished pair with the idea in mind that if i have the same problem with these ill just toss them out and buy another pair,525
"I am writing this review a little later as I have owned the Senso wireless headphones for over a year and just recently purchased a pair of Beats Wireless Headphones.  At the price, you can not beat these Senso headphones.  In fact, there are only 3 noticeable areas where Beats are slightly better:<br />1. The quality of the plastic that fits around the ear.  Only wish, it was stronger on the Senso<br />2. The quality of the sound and volume. I found Beats, for all their hype, are only slightly better<br />3. The ability to skip to the next song without using my device. Senso doesn't have it, Beats does<br /><br />I bought my Beats for $99 on Black Friday deal which is a decent savings (normally $199). I will say that at $27 for the Senso vs. the normal price of $199 for Beats ... SENSO wins that price comparison hands down.<br /><br />If you want a pair of good under $30 wireless headphones.  Buy the SENSO!  100% recommend.",4.0,i am writing this review a little later as i have owned the senso wireless headphones for over a year and just recently purchased a pair of beats wireless headphones at the price you can not beat these senso headphones in fact there are only noticeable areas where beats are slightly betterbr the quality of the plastic that fits around the ear only wish it was stronger on the sensobr the quality of the sound and volume i found beats for all their hype are only slightly betterbr the ability to skip to the next song without using my device senso doesnt have it beats doesbr br i bought my beats for on black friday deal which is a decent savings normally i will say that at for the senso vs the normal price of for beats senso wins that price comparison hands downbr br if you want a pair of good under wireless headphones buy the senso recommend,849
"My only complaint is that the clock is hard to read during the day if you turn the brightness down at all, but I do like the option to dim the clock so it isn't too bright at night.",4.0,my only complaint is that the clock is hard to read during the day if you turn the brightness down at all but i do like the option to dim the clock so it isnt too bright at night,178
Love my gadgets thanks,4.0,love my gadgets thanks,22
"I ordered and quickly received the iPad Mini 4 Kids Case - AVAWO® Light Weight Shock Proof Convertible Handle Stand Kids Friendly for iPad Mini 4 7.9-Inch Tablet, Rose.  This is made of a thick foam that fully covers the back, sides and extends above the surface of the iPad Mini 4 7. 9 inch screen, which means that the screen will remain safe from scratches if laid on its face. More important, grip handle can provide a secure grip for the device.  The Rose iPad Mini 4 is a vibrant color and my granddaughter loves the color!  The case is made with dense heavy duty EVA foam, the same kind that is used in the soles of high end sneakers. Material can withstand considerable wear and tear and provide extreme shock protection.Super light weight and durable hazard free safe material perfect for kids and grownups alike. This fun driven convertible stand case can change into a handle for easy handling and carrying around from school to home. Also can be folded back to serve as the base to become a stand.  The cut out and openings for buttons controls and cameras allow for excellent functioning.<br /><br />  I received this free or virtually so for product testing and review. I am under no obligation to provide a positive review and receive no incentives or rewards for doing so. My aim is to highlight features and drawbacks that I would want to know about as a buyer, not hype the product for the manufacturer. My remarks are sincere and my own. I work very hard trying to write insightful and thoughtful reviews for each item. My hope is that these reviews are helpful to others.[...]. While it is true that many items are received at discounted rates or complimentary, my reviews are completely honest and are my personal experiences with the product. Again, it is just my opinion, your own opinion might vary. I received no monetary compensation and not required to give a good review.<br /><br />[[ASIN:B016ELLSOU iPad Mini 4 Kids Case - AVAWO® Light Weight Shock Proof Convertible Handle Stand Kids Friendly for iPad Mini 4 7.9-Inch Tablet, Rose]]",4.0,i ordered and quickly received the ipad mini kids case avawo light weight shock proof convertible handle stand kids friendly for ipad mini inch tablet rose this is made of a thick foam that fully covers the back sides and extends above the surface of the ipad mini inch screen which means that the screen will remain safe from scratches if laid on its face more important grip handle can provide a secure grip for the device the rose ipad mini is a vibrant color and my granddaughter loves the color the case is made with dense heavy duty eva foam the same kind that is used in the soles of high end sneakers material can withstand considerable wear and tear and provide extreme shock protectionsuper light weight and durable hazard free safe material perfect for kids and grownups alike this fun driven convertible stand case can change into a handle for easy handling and carrying around from school to home also can be folded back to serve as the base to become a stand the cut out and openings for buttons controls and cameras allow for excellent functioningbr br i received this free or virtually so for product testing and review i am under no obligation to provide a positive review and receive no incentives or rewards for doing so my aim is to highlight features and drawbacks that i would want to know about as a buyer not hype the product for the manufacturer my remarks are sincere and my own i work very hard trying to write insightful and thoughtful reviews for each item my hope is that these reviews are helpful to others while it is true that many items are received at discounted rates or complimentary my reviews are completely honest and are my personal experiences with the product again it is just my opinion your own opinion might vary i received no monetary compensation and not required to give a good reviewbr br asinbellsou ipad mini kids case avawo light weight shock proof convertible handle stand kids friendly for ipad mini inch tablet rose,1971
The Panasonic RB-M500B Deep Base Head Phones are very well made with great battery life.  The battery lasted a lot longer then I expected per charge.  The sound quality is clear if not a little lower sometimes but the bass adjust button is amazing at bringing a full sounding bass while not taking away from quality and clarity.  The larger than normal ear pieces fit quite comfortably and do not push against the head too much at all.  While the buttons blend in seamlessly they are hard to navigate your fingers to operate while listening. Overall a great headset and I would recommend them to anyone looking for a good pair for a reasonable price.,4.0,the panasonic rbmb deep base head phones are very well made with great battery life the battery lasted a lot longer then i expected per charge the sound quality is clear if not a little lower sometimes but the bass adjust button is amazing at bringing a full sounding bass while not taking away from quality and clarity the larger than normal ear pieces fit quite comfortably and do not push against the head too much at all while the buttons blend in seamlessly they are hard to navigate your fingers to operate while listening overall a great headset and i would recommend them to anyone looking for a good pair for a reasonable price,636
"Got it to use for backing up laptop, phone, etc. , and archiving stuff that I PROBABLY won't need again but might. Works GREAT for those purposes and with 8 TB of capacity it will be a while before its filled up.  Quiet when in operation and worked fine with a windows laptop and an Android phone EXCEPT (reason for 4 stars)...<br /><br />If I plug the phone into the laptop's USB port, then I can transfer files to this drive (connected to another of the laptop's USB ports.  HOWEVER, if I try to connect the (Android) phone directly to one of the USB ports on the disk drive I get an error message ""USB Device setup failure"" and it won't install the phone for backup.  The USB ports on the drive DO provide power to the phone for battery charging and they DO ""see"" the phone and try to set it up, but the setup fails every time.  There is the workaround of connecting the phone to the laptop instead of the drive, but I would hope that the drive would work like it's diagram says and recognize the phone directly.  Hence the 4 star rating.",4.0,got it to use for backing up laptop phone etc and archiving stuff that i probably wont need again but might works great for those purposes and with tb of capacity it will be a while before its filled up quiet when in operation and worked fine with a windows laptop and an android phone except reason for starsbr br if i plug the phone into the laptops usb port then i can transfer files to this drive connected to another of the laptops usb ports however if i try to connect the android phone directly to one of the usb ports on the disk drive i get an error message usb device setup failure and it wont install the phone for backup the usb ports on the drive do provide power to the phone for battery charging and they do see the phone and try to set it up but the setup fails every time there is the workaround of connecting the phone to the laptop instead of the drive but i would hope that the drive would work like its diagram says and recognize the phone directly hence the star rating,991
